CAR ID	DESCRIPTION
12776	2222001100222212212101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101110222212212111212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212200002222122121222001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012222000010111222000220011022220000101112220002200122221221211101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010222212212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212101112222122122022001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200110122000
2591	2222000220010102210001022100010102200102210100101022121011101110221110010002211101000221110111000221010002212101110111010221010010
10060	2201002222220002121111010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101022222200021211210101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010
3460	222201122221100220000001000010000100100010100000010100001010101000100101000101001001000222211002200101001000001010101001000100010100100101010001001001010010001001010010010022221100220000010100001010100101010101010010000001010010101000101000000101000100000222211002201000001010001010101010001001001000100010001010001010010100100010101000100222211002200010001010010001010010001000100100010101010001000000101001001010101000100222211002210100101000100010010101000010100001010101001000010101010100100010100010010010222211002200101000100010001010010010010100010100101001010010101001001001000000100101002222110022100101001001001001000001001010010010101010101001010101010010101001010010100001010222211002201010000010000000010101000101010101000101010010101010010010010100000000100222211002201001010101001010100101000010010100101000010001001010001000101000000010002222110022100001000001010001010010010101010100010101010010101000010000000100000010022221100220001010010101010001001000101000101010000010010100100001010101001010101010001022221100221000100000001001010001001001001000100001010001010100101010010010010100000222211002210101001001010100010010010101000101000000100101001010000010010010100101000022221100221000100101010100101010100100100001010000101000100101000010001000101000101010022221100221001000001000101010101010010100101010101010100100101010100100101010101001000100101022221100221010001010100001001010010010000101010000010100101000100100101010010101000100022221100221000010101001001000100101010010100101010010000100101000001010100010010101001022221100221010101010001010001001010100000100001010100010000010100101010100001010001010022221100221000101010010101000010100101010100010100101001010100000101010101010100100010101010
13252	2222001100222222000000220101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010111022222200000022112121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212122000022222200000022222001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012222000010111222000220011022220000101112220002200122222200000022110101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101022222200000022212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121212121011122222200000100022001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200122001220012200110122000
2774	2222011222200100000000222200100101010010222200100010100002222001000101001022220010010000002222001010001010022220010100001010022220010010101010102222001100000101002222001100101010100222200110010100001022220011001010000222200110100000100222200110100101010102222001101001000100222200110010010101022220011010010100002222001100101010010222200110100101010002222001101010101000
19991	12210010110221010011
2689	22121010220101122012111022010102202200022000102210010102210101010102202200022000221022000220002200002210121112
11156	12222002000010010100222200200000101010
1728	22112200010221001002200110221001011221001011102211010101122101010010220010
3932	22221001222221120110001011121110220001210022001220002200022001122200022001102200022000012111112102200110220011210102200110122200022000121222000100122200111111202200022000220002200022000022001022000121010220001211022001220001211121112220000100002200011111122001220002200112101010220002200122001012111201110022221120111111220012200101002200001210220000022000012220002200022001101222000220002200112101122001111110220002200022000220002200010101222000110010111212120100022000112200002200100122200022000220011201211120011120110220011201012220002200022001010102200022001000122200011220011002200022001222211201101022000111011112200112121122000112200102200022000220000121102200000220011112220012200012220002200010121110220012200101222000111111100112200012101222001220000121112220011001211220001112220002200101112220002200122000101212122200111220001212101112220001122001220012200010121122001220011211122200102222112011110101111121102200002200022000120220002200112220011111121022000022000010122200122001220010220001022000122200102200102200110220001010010220001010220012200010220012200012120220011010102200122000121011010010220000220001122000102200011220011112102200022001102200022000101012220001010111201210102222112011022001121022001122200010101210101012220011210120011122200022001011220012200011122200022001121012101112011220012200122000111122000100111012100101022001220011102200122001121122000220012200022000012101201011011111011101210122200100101011022000110120220001222001111102222112011121022001112200010100120220011022000011010220011022000022000012122200122001101011101001211220002200100121222000220012200122001101112220001222000120220000220012200122000121222001220001022000220002200010121222000011220001112101122000102200122001121010102200010101022000022000122200010100010220012222112011100220000121222001220001022001101222001220012200122001100220002200110220001010111112111112122200012110112200002200112111112220012200122001220002200010220012200011111212101112121111102200011110121200122200022000122200022000012111112220012200122001101022001122200012120122200111220000112200012022221120112200001210000220001012121111111222001220012200010220001211220002200102200100101112110112200110112200002200010220002200022001220011212220010111211121222001220002200122001220001210220012200012102200001212121122000012220011111101010220011022001111222001001110121212011122200011112200122221120111010220012200122001100122200112121222001121111220002200012111110002200012102200022000001111112200022001102200111220001122000220000121210220001022000220002200110220001122001220012200012220002200110220001211102200110011220012200012220001210112200002200010122200000220001111101210220001222000220001011220000120222211201112220001200122200111101210220001122000220002200110220011122001102200010220001111121201011122200122001100010101011112200122001111201212002200002200110101210111212101122001022001101111101022000220000220012200002200100122200122001101222000220011111022000122200012100220001022000220002222112011101122001110220010122200102200122000220011011220011210220000121012010101110220001211102200022001102200010220000100102200111121222000111001101010010102200110220010101112220002200110121122001120220001111220001200010121122001122200010100220011111121210012121022001022221120112200122001220002200022001010012220001022001111222001220002200011220011211111212100110220001022000111010220001022001011220010022000112200010111222001101122001110220010220012200111111022000220000220002200122001122200111220000112200010110110220002200012011121110112200012022000102200010220011222000120222211201110220011122000220012200010010111200220010112200022001112200012220002200122000121101122000111002200112122200002200001111122200022001112200002200022000012220012200022000220000220001111220011111111112220010220011110220002200111121212220002200022000220012200022001102200011220011122000022000122200101012220011111101202222112011220000112200122000220011012122200012112200022001011110220012200111121202200010111122000102200022000111002200012010220001011101222001122200110112200001022000112200122001002200122001120001001011220001012111122001011012220001211101022000120002200022000220001112102200111011012222211201111102200100220001222000112200111110122200022000220001000100220012200102200012220012200022000102200011220001110220001011220001010220012200012220012200111122200010122200112101202200022001101222000010101222000220011212101122001220000220011122001122200010010011111211022000022001100022001100121002222112011110101001122000111212220000001012111112121101010022001010101110112200022000112200112100220011011220012200011220001222000112200100220001202200001222000012220010121022000022001121222000122200110220002200010220002200112121111220011022001002200001112220001112220012200000022221120111122001220012200012220010102200002200110112200022001121211220001210122200112111112220012200111111011022000220010111101211220011122000111122000112200111111211122200010220012200011100010220000121101222000022001220002200011101201011100220001212220001122000220012200001022000111112111000222211201101222001102200001222000111201100220002200112111212101112121101010011220010220012200011121011220000001022001111012121000220001022001120220011122001120001022001110111211011102200011022001220000220011210110101002200101222000220001122000010220000122200022221120111201210101211110121101122000220011110220011011022000101222001220012200022001220011022001010220001012022000220002200012121201122000100011220010121001222000220002200122000010011012101122001220001022000101110101110102200111220011111111101210102200012220011022000102200012111202222112011022000111022000220011222000220011112220011222000010220011212122200011220010102200012022001101201012011012220010220010121102200022000101111102200012122200112122200110022001220001222000112200111121210220012200001022001220010220012200001112022000220011122001111000102200012112200110011122222112011121222001220012200111100101111220011111000101011002200111122200002200022000101122001220011002200122000101112120022001121202200011220011222001220011111111110111122000101102200112111001022000122200110122200022000101212121110220011202200012122200122000122200012220011111121211022221120111111121022001122200011220001212022001121122001220001211122200111012022001011122200022000220011022001220001022001022001110022001220001000220002200122000220011122000112200111112200101222001022000220011210010101000022000101112101012220012200110220002200022000110022000101222001111102200112220012200122221120112200001112012111111011022001121000121222001220012200012220001201210121212121211101212121222000111210101010111110120220011010111012110102200112120102200122001102200011220002200022000220001111122200111112200112220011111121112022001111110121210012220012200002222112011111222000120220012200122000022001121002200112220002200110220011001111011220011110220002200111100102200012220011222001022000220012200112101122000220001122001111122001120111002200012111210010220012200122001220011212022001001010220002200102200012121111121011220002200011220001022001102200102200102200022221120112200010220012200011121122001111122000220011000112200122001220012200010220001112010220001012101112220011102200122000002200022001102200010111110220011110101101122001111122001101101001122000220000001212101211220011101002200110011220011211002200122001022000110220011110122200022000022221120111200110012102200002200012220001222000112200022000101211220011022001220000220002200011011121012121201222001121102200110011111112112200022001101110220001122000220001110220011210220001002200111121222000121101212111111220010220001001201001202200010112200022001100122200022221120112200011112200122001022001122200012111122000220002200112111212111212111122000220011112220012200122001112200112101102200012100121012220012200122001101212112200022001110102200002200022001110220002200122001011220012200122000101122001220002200022001220002200010220001122001022001220011122001220001122000101001011220010121122000022221120112200111120100121202200002200011011220001122001011220001211220012200022000112200001000220011110102200101211220002200122001012100001002200112102200122000111201010101111101222001220001012220011001212112200022000110220001102200110012111112111212220002200011220001122001220012222112011220001122000111011111012102200010101222001220000220000120102200122000112200111022001102200010121111102200011111112220012200122001121110112200112111122000122200122000100121100220001010120112200012220001201112112200011101001222000220012200012022001220002200101001200220010220011002222112011102200001201122000122200122000002200011220012200122001122200101122001220011212102200022000220001011220001111122200001102200110101222000122200110002200122000111122000112200000220010110220010220001111100220002200110022001100220012200110220002200010110101210022000121122000011220000112200012112222112011220001210220011211220001111220012200022001101212122200102200001110121122001111111100102200011220010220012200122001220012200101222001220002200012001010011011122200111022001111222000010112200110112200022000220012200022001220012200110101111220012200012100111111022001121022000220012200012010101010022221120110012011220000111110110010220001010122200010121012122200022000220001210101022001220002200101222001220002200011121011220000011220001211220011111022001120220011200102200011220000102200022000111010121202200102200011101112111110111001111111222001010122200101022000222211201122000220011110220001222001122200111022001112200122000112200110101011220001210220012200122001220011012220001222001110220012200111102200002200102200022001220011101122000220012200112111022000120122200012122200122001121101122000110100111122001220012200022001220002200012120111111220010220011000220001000112200022001022221120112200112220011202200110220011012112200010101100220012200012102200012110220002200111220001022000102200022000022000220011101122000111211101222000121122000220002200012112200000120122200011220000121012111100112200111010102200012110022000220001122000102200102200122001121110220002200022001220001112222211201122001220000220010012022000111122000220002200102200012111212220000220012200010100220001010122200022000220012200022001101122000120010102200022001102200122001122200112220011110001000220001022000102200022001220011100121112101122001101122001111022000111011112200112022000111122001022001110220012200022000022221120112200111220002200022001111212111200220002200010220012200022000220010122200002200100122200111120220011222000022000220012200022000121010220011210122200001001222000111222000101222001111012122200012011110220001122001220011122001220012200122001001112121110220001211111022000220001001010011220002200011222211201122001220002200122000220011101122000112200001112001210122200111111022000022000101202200002200102200111220000110220012200122001101210220002200012121122001220011122001220002200101212220012200022000011220002200011220002200002200112121222001011220012200111121100220001122001220012200112102200010220001002200111220010022221120112200012220002200012120010220011202200112100220001112220001211220011022000220001212110220001110121000121212220011012022001220001112121110110010011011111112220011212120112200011110110111212110111022001220012200022000121200110121222001121111121222001222211201122001220010122200102200122000100121022000220010220001122000122200012122200022001111122001220012200001122000220011022001022000220012200022001101012112200011102200012100101101110011101110220002200122001111112120022000122200010100112200122000121011101011220001212220000220011010111222000111011110222211201112112200111220010220002200022000220002200022000220011012220002200112111210122200110102200122001101022000122200122000010121222001220011111022001120121022001220012200112102200110220002200122000220011011100120120220001200011121212101101222001220010110010220001110220001102200112121122001122200012
9748	22010022222200010200210101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010102222220001020101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010
